Title,Address,street,city,postal_code,Phone,Country,Website,Email,mobile_number,whatsapp_number,email_contacted,phone_mobile_contacted,whatsapp_contacted,sure_shots,potentials_already_have,meeting_fixed,leads_converted,follow_up,comment
MANI,"पुतली सडक, काठमाडौँ 44600",पुतली सडक,काठमाडौँ,44600,+97714430472,NP,https://manicopiers.com,copiersmani@gmail.com,+97714530472,null,false,false,false,null,,false,false,null,
My Computer Shop (Naksha Printing & Photocopy Shop) Color & B/W,"P897+575, Near Navodit College, Dyabu Marga, काठमाडौँ 44600","P897+575, Near Navodit College, Dyabu Marga",काठमाडौँ,44600,+9779841407705,NP,https://mycomputershop.com.np,mcshopnepal@gmail.com,+9779841407705,null,false,false,false,null,,false,false,null,
Dg Click,"बौद्धनाथ मार्ग, काठमाडौँ 44600",बौद्धनाथ मार्ग,काठमाडौँ,44600,+97714560151,NP,null,null,null,null,false,false,false,null,,false,false,null,
Tshirt Printing Nepal,"Unnamed Road, बुढानीलकण्ठ 44600",Unnamed Road,बुढानीलकण्ठ,44600,+9779841257551,NP,null,null,null,null,false,false,false,null,,false,false,null,
Om Printers,काठमाडौँ 44600,,काठमाडौँ,44600,+97714167617,NP,https://omdigitalpress.com,info@omdigitalpress.com,+97714167617,null,false,false,false,null,,false,false,null,
सुगम मुद्रण प्रेस,"3 टोखा सडक, काठमाडौँ 44600",3 टोखा सडक,काठमाडौँ,44600,+9779849080134,NP,https://tokhasugam.com.np,null,null,null,false,false,false,null,,false,false,null,
Nepal Print,"दरवार मार्ग, काठमाडौँ 44600",दरवार मार्ग,काठमाडौँ,44600,+9779851044798,NP,null,null,null,null,false,false,false,null,,false,false,null,
Baneshwor Digital Press,"Mid, काठमाडौँ 44600",Mid,काठमाडौँ,44600,+97714572292,NP,null,null,null,null,false,false,false,null,,false,false,null,
Quality Printout,"P83F+R2R, Ramshah Path, काठमाडौँ 44600","P83F+R2R, Ramshah Path",काठमाडौँ,44600,+97715347730,NP,null,null,null,null,false,false,false,null,,false,false,null,
National Design House,"Bagbazar-28, काठमाडौँ 44600",Bagbazar-28,काठमाडौँ,44600,+9779851341861,NP,null,null,null,null,false,false,false,null,,false,false,null,
Soch Printing Press - Best Print Shop,ललितपुर 44700,,ललितपुर,44700,+9779801246363,NP,https://sochprinting.com.np,null,null,null,false,false,false,null,,false,false,null,
नेपाल कलम छापा,"Gangahiti Marg, काठमाडौँ 44600",Gangahiti Marg,काठमाडौँ,44600,+9779801315992,NP,https://promotionalgiftnepal.com,null,null,null,false,false,false,null,,false,false,null,
House Of Printing,"Sanu Gaucharan, काठमाडौँ 44600",Sanu Gaucharan,काठमाडौँ,44600,+9779700026555,NP,https://houseofprinting.com.np,info@houseofprinting.com.np,+9779802359021,+9779802359021,false,false,false,null,,false,false,null,
Printing Station,"टोखा सडक, काठमाडौँ 44600",टोखा सडक,काठमाडौँ,44600,+9779805011442,NP,null,null,null,null,false,false,false,null,,false,false,null,
"Sachita Photocopy, A0 Carpet Photocopy & Print","बौद्धनाथ सडक, काठमाडौँ 44600",बौद्धनाथ सडक,काठमाडौँ,44600,+9779818675000,NP,null,null,null,null,false,false,false,null,,false,false,null,
P.U. Printers Nepal,"7 Gaurighat Marg, काठमाडौँ 44600",7 Gaurighat Marg,काठमाडौँ,44600,+9779851215807,NP,null,null,null,null,false,false,false,null,,false,false,null,
Print Shop,Bhaktapur 44600,,Bhaktapur,44600,+9779818853706,NP,null,null,null,null,false,false,false,null,,false,false,null,
Digital Print and Signage Nepal Pvt. Ltd.,"M8MQ+HJX, काठमाडौँ 44600",M8MQ+HJX,काठमाडौँ,44600,+9779851215210,NP,null,null,null,null,false,false,false,null,,false,false,null,
e.Press Pvt. Ltd.,काठमाडौँ 44600,,काठमाडौँ,44600,+97714117800,NP,https://epress.com.np,epress07@gmail.com,+9779851086094,null,false,false,false,null,,false,false,null,
Oxford Print Solutions,काठमाडौँ 44600,,काठमाडौँ,44600,+97715363242,NP,https://oxfordprint.com.np,webmaster@oxfordprint.com.np,null,null,false,false,false,null,,false,false,null,
PrintSewa,"Bhatkekopul-Kalopul Rd, काठमाडौँ 44600",Bhatkekopul-Kalopul Rd,काठमाडौँ,44600,+9779851023266,NP,null,null,null,null,false,false,false,null,,false,false,null,
Aasba Design,काठमाडौँ 33700,,काठमाडौँ,33700,+97714795489,NP,https://aasbadesign.com.np,aasbadesign@gmail.com,+97714795489,+9779851255612,false,false,false,null,,false,false,null,
अर्जुन आर्ट एण्ड स्क्रीन प्रिन्ट,"P836+2W5, नाछेन गल्ली, काठमाडौँ 44600","P836+2W5, नाछेन गल्ली",काठमाडौँ,44600,+9779841414195,NP,null,null,null,null,false,false,false,null,,false,false,null,
BM Prints,काठमाडौँ 44600,,काठमाडौँ,44600,+97714582438,NP,null,null,null,null,false,false,false,null,,false,false,null,
फ्लेक्स प्रिन्ट,"M8HP+RQM, Janata Sadak, काठमाडौँ 44600","M8HP+RQM, Janata Sadak",काठमाडौँ,44600,+9779851060665,NP,null,null,null,null,false,false,false,null,,false,false,null,
Sitapaila Photo Studio & Colour Lab Print & Flex Canvas Stiker Print & Digital Print Hub Sitapaila Kathmandu,"Chok, काठमाडौँ 44600",Chok,काठमाडौँ,44600,+97715370016,NP,https://sites.google.com,null,null,null,false,false,false,null,,false,false,null,
Shubharambha Printing Press,काठमाडौँ 44600,,काठमाडौँ,44600,+97714959723,NP,https://shubharambhapress.com,info@shubharambhapress.com,+97714959723,null,false,false,false,null,,false,false,null,
KASA print Photocopy (कासा प्रिन्ट फोटोकपी) 44600,"M8PP+W5W, Shankhamul Marga, काठमाडौँ 44600","M8PP+W5W, Shankhamul Marga",काठमाडौँ,44600,+9779851150433,NP,null,null,null,null,false,false,false,null,,false,false,null,
Cup Print Nepal Kathmandu,"चक्रपथ, काठमाडौँ 44600",चक्रपथ,काठमाडौँ,44600,+9779810286377,NP,null,null,null,null,false,false,false,null,,false,false,null,
Majhuwa Printing Press,"Durga Marg, काठमाडौँ 44600",Durga Marg,काठमाडौँ,44600,+9779851060922,NP,null,null,null,null,false,false,false,null,,false,false,null,
दृष्टि निर्माण ग्राफिक डिजाइन र मुद्रण,"Yeti Plaza, Opposite To P.K. Campus, बाग बजार सडक, काठमाडौँ 44600","Yeti Plaza, Opposite To P.K. Campus, बाग बजार सडक",काठमाडौँ,44600,+97715319395,NP,null,null,null,null,false,false,false,null,,false,false,null,
Digital Print Nepal,"Central Department of Management, Opposite to, कीर्तिपुर 44618","Central Department of Management, Opposite to",कीर्तिपुर,44618,+9779851000755,NP,null,null,null,null,false,false,false,null,,false,false,null,
"Sathghumti Printing Press, Bagbazar","Dharma Chakra Galli, काठमाडौँ 44600",Dharma Chakra Galli,काठमाडौँ,44600,+9779841877618,NP,https://satghumti-printing-press.vercel.app,asubedi778@gmail.com,+9779841877618,null,false,false,false,null,,false,false,null,
The Print Shop,"कुलेश्वोर रोड, काठमाडौँ 44600",कुलेश्वोर रोड,काठमाडौँ,44600,+9779841114890,NP,https://theprintshop.com.np,theprintshopnepal@gmail.com,+9779744239000,+9779841114890,false,false,false,null,,false,false,null,
नेपाल प्रिन्टिङ्ग सपोर्ट,"M8WH+H7V, टंक प्रसाद घुम्ती सडक, काठमाडौँ 44600","M8WH+H7V, टंक प्रसाद घुम्ती सडक",काठमाडौँ,44600,+9779851023403,NP,null,null,null,null,false,false,false,null,,false,false,null,
Photo Print Nepal,"Madan Bhandari Road, काठमाडौँ 44600",Madan Bhandari Road,काठमाडौँ,44600,+97715900958,NP,null,null,null,null,false,false,false,null,,false,false,null,
Sasto Print Nepal,"Anamnagar -29, काठमाडौँ",Anamnagar -29,काठमाडौँ,null,+9779801188910,NP,https://sastoprint.com,sastoprint@gmail.com,null,null,false,false,false,null,,false,false,null,
Siddhibar Printing Press,"लिंक मार्ग, काठमाडौँ 44600",लिंक मार्ग,काठमाडौँ,44600,+9779802303510,NP,null,null,null,null,false,false,false,null,,false,false,null,
Prithivi Printing Press Pvt.Ltd,"NAREPHANT, कोटेश्वर Ward no.-35, काठमाडौँ 44600","NAREPHANT, कोटेश्वर Ward no.-35",काठमाडौँ,44600,+97715149871,NP,https://prithiviprintingpress.com.np,null,null,null,false,false,false,null,,false,false,null,
3d printer nepal,"Kalopul-Ratopul Rd, काठमाडौँ 44600",Kalopul-Ratopul Rd,काठमाडौँ,44600,+9779843294195,NP,null,null,null,null,false,false,false,null,,false,false,null,
Arpan Trading Pvt. Ltd. - Xerox,"Road, काठमाडौँ 44600",Road,काठमाडौँ,44600,+97715345150,NP,null,null,null,null,false,false,false,null,,false,false,null,
बेस्ट आर्ट टेक्नोलोजी,काठमाडौँ 44600,,काठमाडौँ,44600,+9779803337100,NP,https://bat.com.np,bestarttechnology@gmail.com,+97714987265,+9779803337100,false,false,false,null,,false,false,null,
Cap Print Nepal (Manufacturer),"अद्वैत मार्ग, काठमाडौँ 44600",अद्वैत मार्ग,काठमाडौँ,44600,+9779823627600,NP,https://capprintnepal.blogspot.com,lumbinifashion@gmail.com,+9779851151111,null,false,false,false,null,,false,false,null,
मणि फोटोकपी,"M8PP+M53, Shankhamul Marga, काठमाडौँ 44600","M8PP+M53, Shankhamul Marga",काठमाडौँ,44600,+9779843008494,NP,https://maniphotocopy.wordpress.com,atmisan@gmail.com,+NP13141516,null,false,false,false,null,,false,false,null,
SEWA PRINTING PRESS ( Teku Office Only For Contact),"Bafal Marg, काठमाडौँ 44600",Bafal Marg,काठमाडौँ,44600,+97715346557,NP,https://sewapress.com.np,null,+97715233236,null,false,false,false,null,,false,false,null,
एडभरटाईजिङ्ग नेपाल प्रा. लि.,"Gairidhara Rd, काठमाडौँ 44600",Gairidhara Rd,काठमाडौँ,44600,+97714536465,NP,https://advertisingnepal.com,info@advertisingnepal.com,+97714536465,+9779851079750,false,false,false,null,,false,false,null,
J.A.Traders Pvt.Ltd.,"107 लिंक मार्ग, काठमाडौँ 44600",107 लिंक मार्ग,काठमाडौँ,44600,+97715349706,NP,https://jatraders.com.np,null,null,null,false,false,false,null,,false,false,null,
बि. एल. प्रिन्टिङ प्रेस,"Dharma Chakra Marga, काठमाडौँ 00977",Dharma Chakra Marga,काठमाडौँ,00977,+9779851140910,NP,null,null,null,null,false,false,false,null,,false,false,null,
Smile Design and Print Solution,"सामाखुशी मार्ग, काठमाडौँ 44600",सामाखुशी मार्ग,काठमाडौँ,44600,+9779818879914,NP,https://smiledesignprint.com.np,smiledesign1992@gmail.com,+9779818879914,null,false,false,false,null,,false,false,null,
क्लासी प्रिन्टिङ्ग प्रेस,"Kamerotar, Radhe Radhe, भक्तपुर 00977","Kamerotar, Radhe Radhe",भक्तपुर,00977,+97715903229,NP,https://classyprintingpress.com.np,null,null,null,false,false,false,null,,false,false,null,
Print Sansar,"32 Munibhairav Marga, काठमाडौँ 44600",32 Munibhairav Marga,काठमाडौँ,44600,+9779818880274,NP,null,null,null,null,false,false,false,null,,false,false,null,
GK Trade Link,"Gopi Krishna Marga, काठमाडौँ 44600",Gopi Krishna Marga,काठमाडौँ,44600,+97714822480,NP,null,null,null,null,false,false,false,null,,false,false,null,
Quick Stamp House,"28 Putali Sadak, काठमाडौँ 44600",28 Putali Sadak,काठमाडौँ,44600,+97714526169,NP,null,null,null,null,false,false,false,null,,false,false,null,
Outdoor Nepal - Printing Service,काठमाडौँ 44600,,काठमाडौँ,44600,+9779841503408,NP,null,null,null,null,false,false,false,null,,false,false,null,
Chandragiri Digital Print,"M7P2+RH3, चन्द्रागिरी 44600",M7P2+RH3,चन्द्रागिरी,44600,+97714310949,NP,https://chandragiriprint.com,printchandragiri@gmail.com,+NP0143109499841927635,null,false,false,false,null,,false,false,null,
Ashoka Ad Nepal Flex Print,"Purano Sinamangal, Pepsi Kola Kathmandu -35,, Bhaktapur Road, काठमाडौँ 44600","Purano Sinamangal, Pepsi Kola Kathmandu -35, Bhaktapur Road",काठमाडौँ,44600,+9779851069782,NP,null,null,null,null,false,false,false,null,,false,false,null,
J&Js Printing Support (Paper Bags Manufacturer),ललितपुर 44600,,ललितपुर,44600,+9779843223219,NP,https://paperbagnepal.com,null,null,null,false,false,false,null,,false,false,null,
